[18.5, 60.400001525878906, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:35:36
[18.5, 60.400001525878906, 18.100000381469727, 59.79999923706055, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:35:40
[18.5, 60.400001525878906, 18.0, 59.70000076293945, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:35:43
[18.5, 60.400001525878906, 18.0, 59.79999923706055, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:35:46
[18.5, 60.400001525878906, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:35:49
[18.5, 60.400001525878906, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:35:53
[18.5, 60.400001525878906, 18.0, 59.70000076293945, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:35:56
[18.5, 60.400001525878906, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:35:59
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.400001525878906];05.04.2022 -- 18:36:02
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.400001525878906];05.04.2022 -- 18:36:06
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 54.10000228881836, 17.700000762939453, 53.400001525878906];05.04.2022 -- 18:36:09
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 54.10000228881836, 17.700000762939453, 53.400001525878906];05.04.2022 -- 18:36:12
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 54.10000228881836, 17.700000762939453, 53.400001525878906];05.04.2022 -- 18:36:15
[18.5, 60.29999923706055, 18.0, 59.70000076293945, 17.899999618530273, 54.0, 17.700000762939453, 53.400001525878906];05.04.2022 -- 18:36:19
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:36:22
[18.5, 60.400001525878906, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.400001525878906];05.04.2022 -- 18:36:25
[18.5, 60.400001525878906, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.400001525878906];05.04.2022 -- 18:36:28
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.400001525878906];05.04.2022 -- 18:36:32
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:36:35
[18.5, 60.400001525878906, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:36:38
[18.5, 60.29999923706055, 18.0, 59.70000076293945, 17.899999618530273, 54.0, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:36:41
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.400001525878906];05.04.2022 -- 18:36:45
[18.5, 60.400001525878906, 18.0, 59.60000228881836, 17.899999618530273, 54.10000228881836, 17.700000762939453, 53.400001525878906];05.04.2022 -- 18:36:48
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 54.10000228881836, 17.700000762939453, 53.400001525878906];05.04.2022 -- 18:36:51
[18.5, 60.400001525878906, 18.0, 59.70000076293945, 17.899999618530273, 54.0, 17.700000762939453, 53.400001525878906];05.04.2022 -- 18:36:54
[18.5, 60.400001525878906, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:36:58
[18.5, 60.400001525878906, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:37:01
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:37:04
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:37:07
[18.5, 60.29999923706055, 18.0, 59.70000076293945, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:37:11
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:37:14
[18.5, 60.400001525878906, 18.0, 59.70000076293945, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:37:17
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:37:20
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:37:24
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:37:27
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:37:30
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:37:33
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.70000076293945, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:37:37
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:37:40
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:37:43
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:37:46
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:37:50
[18.5, 60.29999923706055, 18.0, 59.70000076293945, 17.899999618530273, 53.70000076293945, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:37:53
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.70000076293945, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:37:56
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:37:59
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:38:03
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:38:06
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:38:09
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:38:12
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:38:16
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:38:19
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:38:22
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:38:25
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.400001525878906];05.04.2022 -- 18:38:29
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.400001525878906];05.04.2022 -- 18:38:32
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.400001525878906];05.04.2022 -- 18:38:35
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.400001525878906];05.04.2022 -- 18:38:38
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.400001525878906];05.04.2022 -- 18:38:42
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:38:45
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:38:48
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:38:51
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:38:55
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.400001525878906];05.04.2022 -- 18:38:58
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:39:01
[18.5, 60.400001525878906, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:39:04
[18.5, 60.400001525878906, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:39:08
[18.5, 60.400001525878906, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:39:11
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:39:14
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:39:17
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.70000076293945, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:39:21
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:39:24
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:39:27
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:39:30
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:39:34
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:39:37
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:39:40
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:39:43
[18.5, 60.29999923706055, 18.0, 59.5, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:39:47
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:39:50
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:39:53
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:39:56
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:40:00
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:40:03
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:40:06
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:40:09
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:40:13
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:40:16
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:40:19
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:40:22
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:40:26
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:40:29
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:40:32
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:40:35
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:40:39
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:40:42
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:40:45
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:40:48
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:40:52
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:40:55
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:40:58
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:41:01
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:41:05
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:41:08
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:41:11
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:41:14
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:41:18
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.70000076293945, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:41:21
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.70000076293945, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:41:24
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.70000076293945, 17.700000762939453, 53.0];05.04.2022 -- 18:41:27
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:41:31
[18.399999618530273, 60.10000228881836, 18.0, 59.60000228881836, 17.899999618530273, 53.70000076293945, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:41:34
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.70000076293945, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:41:37
[18.5, 60.10000228881836, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:41:40
[18.5, 60.10000228881836, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:41:44
[18.5, 60.20000076293945, 18.0, 59.5, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:41:47
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:41:50
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:41:53
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:41:57
[18.5, 60.20000076293945, 18.0, 59.5, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:42:00
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:42:03
[18.5, 60.20000076293945, 18.0, 59.5, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:42:06
[18.5, 60.20000076293945, 18.0, 59.5, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:42:10
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:42:13
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:42:16
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:42:19
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:42:23
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:42:26
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.600000381469727, 53.400001525878906];05.04.2022 -- 18:42:29
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:42:32
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:42:36
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:42:39
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:42:42
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:42:45
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.600000381469727, 53.20000076293945];05.04.2022 -- 18:42:49
[18.5, 60.20000076293945, 18.0, 59.5, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:42:52
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:42:55
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:42:58
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:43:02
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.70000076293945, 17.600000381469727, 53.10000228881836];05.04.2022 -- 18:43:05
[18.5, 60.20000076293945, 18.0, 59.5, 17.899999618530273, 53.79999923706055, 17.600000381469727, 53.10000228881836];05.04.2022 -- 18:43:08
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.70000076293945, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:43:11
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.600000381469727, 53.20000076293945];05.04.2022 -- 18:43:15
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:43:18
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:43:21
[18.5, 60.20000076293945, 18.0, 59.5, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:43:24
[18.5, 60.20000076293945, 18.0, 59.5, 17.899999618530273, 53.79999923706055, 17.600000381469727, 53.20000076293945];05.04.2022 -- 18:43:27
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:43:31
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:43:34
[18.5, 60.20000076293945, 18.0, 59.5, 17.899999618530273, 53.79999923706055, 17.600000381469727, 53.20000076293945];05.04.2022 -- 18:43:37
[18.5, 60.20000076293945, 18.0, 59.5, 17.899999618530273, 53.79999923706055, 17.600000381469727, 53.20000076293945];05.04.2022 -- 18:43:40
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:43:44
[18.5, 60.20000076293945, 18.0, 59.5, 17.899999618530273, 53.900001525878906, 17.600000381469727, 53.29999923706055];05.04.2022 -- 18:43:47
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:43:50
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.700000762939453, 53.400001525878906];05.04.2022 -- 18:43:53
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.600000381469727, 53.400001525878906];05.04.2022 -- 18:43:57
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.80000114440918, 54.0, 17.600000381469727, 53.400001525878906];05.04.2022 -- 18:44:00
[18.5, 60.20000076293945, 18.0, 59.5, 17.899999618530273, 54.10000228881836, 17.600000381469727, 53.400001525878906];05.04.2022 -- 18:44:03
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 54.0, 17.600000381469727, 53.400001525878906];05.04.2022 -- 18:44:06
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.600000381469727, 53.20000076293945];05.04.2022 -- 18:44:10
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.600000381469727, 53.20000076293945];05.04.2022 -- 18:44:13
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.80000114440918, 53.79999923706055, 17.700000762939453, 53.29999923706055];05.04.2022 -- 18:44:16
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.600000381469727, 53.29999923706055];05.04.2022 -- 18:44:19
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.600000381469727, 53.29999923706055];05.04.2022 -- 18:44:23
[18.5, 60.29999923706055, 18.0, 59.70000076293945, 17.899999618530273, 53.900001525878906, 17.600000381469727, 53.29999923706055];05.04.2022 -- 18:44:26
[18.399999618530273, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:44:29
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.700000762939453, 53.10000228881836];05.04.2022 -- 18:44:32
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.600000381469727, 53.20000076293945];05.04.2022 -- 18:44:36
[18.399999618530273, 60.20000076293945, 18.0, 59.5, 17.899999618530273, 53.900001525878906, 17.600000381469727, 53.29999923706055];05.04.2022 -- 18:44:39
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.700000762939453, 53.20000076293945];05.04.2022 -- 18:44:42
[18.399999618530273, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.600000381469727, 53.10000228881836];05.04.2022 -- 18:44:45
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.900001525878906, 17.600000381469727, 53.20000076293945];05.04.2022 -- 18:44:49
[18.5, 60.29999923706055, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.600000381469727, 53.20000076293945];05.04.2022 -- 18:44:52
[18.399999618530273, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.600000381469727, 53.10000228881836];05.04.2022 -- 18:44:55
[18.399999618530273, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.70000076293945, 17.600000381469727, 53.10000228881836];05.04.2022 -- 18:44:58
[18.399999618530273, 60.20000076293945, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.600000381469727, 53.10000228881836];05.04.2022 -- 18:45:02
[18.399999618530273, 60.10000228881836, 18.0, 59.60000228881836, 17.899999618530273, 53.79999923706055, 17.600000381469727, 53.10000228881836];05.04.2022 -- 18:45:05
[18.5, 60.20000076293945, 18.0, 59.60000228881836, 17.80000114440918, 53.70000076293945, 17.600000381469727, 53.10000228881836];05.04.2022 -- 18:45:08
